1.830000000000004, 1.829999999969332, 1.829999999026989, 1.829999992675331, 1.829999969402576, 1.829999907438939, 1.829999771693548, 1.829999510868077, 1.829999054743177, 1.829998311633692, 1.829997166008786, 1.829995476278531, 1.829993072877402, 1.829989756841525, 1.829985298634875, 1.829979437080027, 1.829971878385526, 1.829962295267586, 1.829950326163891, 1.829935574537238, 1.829917608266806, 1.829895959122331, 1.829870122256916, 1.829839555624155, 1.829803679429589, 1.829761875679729, 1.829713487828341, 1.829657820517204, 1.829594139408565, 1.829521671106525, 1.829439603164658, 1.829347084182037, 1.829243224106153, 1.829127094922202, 1.828997731510877, 1.828854132545643, 1.828695261422960, 1.828520047223944, 1.828327385706040, 1.828116140323238, 1.827885143273419, 1.827633196587559, 1.827359073658169, 1.827061521808850, 1.826739265201766, 1.826391007666793, 1.826015435437356, 1.825611219794551, 1.825177019621098, 1.824711483866666, 1.824213253926099, 1.823680965920643, 1.823113252601779, 1.822508744452308, 1.821866070481310, 1.821183859007720, 1.820460738443582, 1.819695338076517, 1.818886288850886, 1.818032224147169, 1.817131780559072, 1.816183598670077, 1.815186323883357, 1.814138607386275, 1.813039107152147, 1.811886488922098, 1.810679427164740, 1.809416606013743, 1.808096720183395, 1.806718475862159, 1.805280591584351, 1.803781799097145, 1.802220844647674, 1.800596491333763, 1.798907521773218, 1.797152740650295, 1.795330977124806, 1.793441087106791, 1.791481955399753, 1.789452497715311, 1.787351662562216, 1.785178432994792, 1.782931827785862, 1.780610901364138, 1.778214743288525, 1.775742477717597, 1.773193262891966, 1.770566290629152, 1.767860785830630, 1.765076006000657, 1.762211240776557, 1.759265811471203, 1.756239070655312, 1.753130401820946, 1.749939219075866, 1.746664966839199, 1.743307119537198, 1.739865181299042, 1.736338685652664, 1.732727195220535, 1.729030301415396, 1.725247624150674, 1.721378811930918, 1.717423542877494, 1.713381526050921, 1.709252502690641, 1.705036247359380, 1.700732568994303, 1.696341311867205, 1.691862356455917, 1.687295620229086, 1.682641058330047, 1.677898663756100, 1.673068466419452, 1.668150531802722, 1.663144959632654, 1.658051882588216, 1.652871465042445, 1.647603901837485, 1.642249417092190, 1.636808263041735, 1.631280718908787, 1.625667089809574, 1.619967705700067, 1.614182920354587, 1.608313110372187, 1.602358674210161, 1.596320031244142, 1.590197620854327, 1.583991901537325, 1.577703350043153, 1.571332460568462, 1.564879744784990, 1.558345733889076, 1.551730981311066, 1.545036065275872, 1.538261591186562, 1.531408193835199, 1.524476539445052, 1.517467327548280, 1.510381292703153, 1.503219206018892, 1.495981875605048, 1.488670144602304, 1.481284888350590, 1.473827011619551, 1.466297445936157, 1.458697147007635, 1.451027092237950, 1.443288278336042, 1.435481719014060, 1.427608442796831, 1.419669491508343, 1.411665920293422, 1.403598798176586, 1.395469208566341, 1.387278249683718, 1.379027034917214, 1.370716693106393, 1.362348368756255, 1.353923222184577, 1.345442429580498, 1.336907182389543, 1.328318685139077, 1.319678152739080, 1.310986807871123, 1.302245878487564, 1.293456595418743, 1.284620190085966, 1.275737892318106, 1.266810928269641, 1.257840518429834, 1.248827875520603, 1.239774201980273, 1.230680687387867, 1.221548506035444, 1.212378814652954, 1.203172750281858, 1.193931428293794, 1.184655940550573, 1.175347353701869, 1.166006707627359, 1.156635014276289, 1.147233257283900, 1.137802391901846, 1.128343344970110, 1.118857014918921, 1.109344271799753, 1.099805957344561, 1.090242885052331, 1.080655840302126, 1.071045580493790, 1.061412835266006, 1.051758306866546, 1.042082670583515, 1.032386575183915, 1.022670643357114, 1.012935472162898, 1.003181633483840, 0.993409674481653, 0.983620118057275, 0.973813463361058, 0.963990187505842, 0.954150750232167, 0.944295599505717, 0.934425176848872, 0.924539922366072, 0.914640279470195, 0.904726699317137, 0.894799644955683, 0.884859595199698, 0.874907048217592, 0.864942524550383, 0.854966569121532, 0.844979752772065, 0.834982673636699, 0.824975958377178, 0.814960263276662, 0.804936275199018, 0.794904712416777, 0.784866325311527, 0.774821896961951, 0.764772243908191, 0.754718217530392, 0.744660705549774, 0.734600633360523, 0.724538965185930, 0.714476705063814, 0.704414897666282, 0.694354628958753, 0.684297026703179, 0.674243260753842, 0.664194541756764, 0.654152116145727, 0.644117259886595, 0.634091272423740, 0.624075470881118, 0.614071184512966, 0.604079749399133, 0.594102503380101, 0.584140781226797, 0.574195910100822, 0.564269206793758, 0.554361979006713, 0.544475528048609, 0.534611151396970, 0.524770145064731, 0.514953805778236, 0.505163432971602, 0.495400330602487, 0.485665808794331, 0.475961185251892, 0.466287785020116, 0.456646936416166, 0.447039965656924, 0.437468191678253, 0.427932921200233, 0.418435444033312, 0.408977028620379, 0.399558917809776, 0.390182324854338, 0.380848429636991, 0.371558375251621, 0.362313265135528, 0.353114160511935, 0.343962077998493, 0.334857987372690, 0.325802809490633, 0.316797414355720, 0.307842619333747, 0.298939187511013, 0.290087826196386, 0.281289185671201, 0.272543858345284, 0.263852378125831, 0.255215219884013, 0.246632799012467, 0.238105471071345, 0.229633531520600, 0.221217215536195, 0.212856697907966, 0.204552093083903, 0.196303457013938, 0.188110793306005, 0.179974060798590, 0.171893180829331, 0.163868044139641, 0.155898517423563, 0.147984449528992, 0.140125677319328, 0.132322031203536, 0.124573340280786, 0.116879435582759, 0.109240149107090, 0.101655311319266, 0.094124748714206, 0.086648281498018, 0.079225721387499, 0.071856869524921, 0.064541514505715, 0.057279430516654, 0.050070375580000, 0.042914089847904, 0.035810293863418, 0.028758686878628, 0.021758945282946, 0.014810721141207, 0.007913640839034, 0.001067303832978, -0.005728718497065, -0.012474883895602, -0.019171680176946, -0.025819625948223, -0.032419270927807, -0.038971196078371, -0.045476013684629, -0.051934367382188, -0.058346932138835, -0.064714414189574, -0.071037550926705, -0.077317110746240, -0.083553892848596, -0.089748726912458, -0.095902472519040, -0.102016018473852, -0.108090282113152, -0.114126208599010, -0.120124770203544, -0.126086965582831, -0.132013819041040, -0.137906379785288, -0.143765721171051, -0.149592939921861, -0.155389155298728, -0.161155508249954, -0.166893160559432, -0.172603293994438, -0.178287109453221, -0.183945826112684, -0.189580680576455, -0.195192926023644, -0.200783831357030, -0.206354680312888, -0.211906770474886, -0.217441412258753, -0.222959927907534, -0.228463650499018, -0.233953922965381, -0.239432097125082, -0.244899532727048, -0.250357596507186, -0.255807661255124, -0.261251104839021, -0.266689309108950, -0.272123658769892, -0.277555540278480, -0.282986340765400, -0.288417446983153, -0.293850244278921, -0.299286115592261, -0.304726440477360, -0.310172594148035, -0.315625946507082, -0.321087861101534, -0.326559694069855, -0.332042793120309, -0.337538496541609, -0.343048132245382, -0.348573016839991, -0.354114454735260, -0.359673737277634, -0.365252141914270, -0.370850931359148, -0.376471352720348, -0.382114636633809, -0.387781996430510, -0.393474627337576, -0.399193705712759, -0.404940388311729, -0.410715811587638, -0.416521091022380, -0.422357320488346, -0.428225571623133, -0.434126893190618, -0.440062310457074, -0.446032824599322, -0.452039412145016, -0.458083024444483, -0.464164587173523, -0.470284999866597, -0.476445135479830, -0.482645839982859, -0.488887931969453, -0.495172202271584, -0.501499413592583, -0.507870300168630, -0.514285567458377, -0.520745891860154, -0.527251920456184, -0.533804270783266, -0.540403530629362, -0.547050257855384, -0.553744980237795, -0.560488195325359, -0.567280370315816, -0.574121941955836, -0.581013316463911, -0.587954869475651, -0.594946946011013, -0.601989860462930, -0.609083896606865, -0.616229307630798, -0.623426316185461, -0.630675114454551, -0.637975864243507, -0.645328697085991, -0.652733714367606, -0.660190987466411, -0.667700557909840, -0.675262437547551, -0.682876608739825, -0.690543024561195, -0.698261609022090, -0.706032257312677, -0.713854836062596, -0.721729183612792, -0.729655110298986, -0.737632398746403, -0.745660804175443, -0.753740054717942, -0.761869851743683, -0.770049870197033, -0.778279758948376, -0.786559141167479, -0.794887614709351, -0.803264752507030, -0.811690102970807, -0.820163190393633, -0.828683515362453, -0.837250555175215, -0.845863764263292, -0.854522574619319, -0.863226396236234, -0.871974617566293, -0.880766605989005, -0.889601708281431, -0.898479251090431, -0.907398541406644, -0.916358867040072, -0.925359497097065, -0.934399682458547, -0.943478656259571, -0.952595634376458, -0.961749815931011, -0.970940383800182, -0.980166505124331, -0.989427331813712, -0.998722001053057, -1.008049635804190, -1.017409345306559, -1.026800225575581, -1.036221359898968, -1.045671819337293, -1.055150663238267, -1.064656939753362, -1.074189686350071, -1.083747930319507, -1.093330689279285, -1.102936971671676, -1.112565777256975, -1.122216097602068, -1.131886916564386, -1.141577210777188, -1.151285950145125, -1.161012098339523, -1.170754613287158, -1.180512447652285, -1.190284549311926, -1.200069861824460, -1.209867324891509, -1.219675874813145, -1.229494444936651, -1.239321966104214, -1.249157367107675, -1.258999575140898, -1.268847516244235, -1.278700115740908, -1.288556298665351, -1.298414990183600, -1.308275116005768, -1.318135602790664, -1.327995378542812, -1.337853373006552, -1.347708518064334, -1.357559748131087, -1.367406000539946, -1.377246215919192, -1.387079338560512, -1.396904316778665, -1.406720103262647, -1.416525655418433, -1.426319935703536, -1.436101911957368, -1.445870557733357, -1.455624852626134, -1.465363782589862, -1.475086340247659, -1.484791525192195, -1.494478344277610, -1.504145811902839, -1.513792950286452, -1.523418789733243, -1.533022368895797, -1.542602735035904, -1.552158944280472, -1.561690061868830, -1.571195162391422, -1.580673330019974, -1.590123658729297, -1.599545252510822, -1.608937225577994, -1.618298702563717, -1.627628818712419, -1.636926720070499, -1.646191563671118, -1.655422517710966, -1.664618761719032, -1.673779486717478, -1.682903895374777, -1.691991202151211, -1.701040633436861, -1.710051427682275, -1.719022835523713, -1.727954119905791, -1.736844556198614, -1.745693432307718, -1.754500048776851, -1.763263718883722, -1.771983768728844, -1.780659537317593, -1.789290376635597, -1.797875651717620, -1.806414740711275, -1.814907034937543, -1.823351938946172, -1.831748870564853, -1.840097260942245, -1.848396554584934, -1.856646209388485, -1.864845696662665, -1.872994501150980, -1.881092121044631, -1.889138067991771, -1.897131867103304, -1.905073056954122, -1.912961189579175, -1.920795830464456, -1.928576558532958, -1.936302966125779, -1.943974658978425, -1.951591256192445, -1.959152390202485, -1.966657706739250, -1.974106864788999, -1.981499536549158, -1.988835407379844, -1.996114175751341, -2.003335553187646, -2.010499264206168, -2.017605046253690, -2.024652649638662, -2.031641837459925, -2.038572385532014, -2.045444082307209, -2.052256728794430, -2.059010138475070, -2.065704137215814, -2.072338563178540, -2.078913266727380, -2.085428110333022, -2.091882968474338, -2.098277727537383, -2.104612285711690, -2.110886552883669, -2.117100450527579, -2.123253911594411, -2.129346880398692, -2.135379312503324, -2.141351174602508, -2.147262444402821, -2.153113110502520, -2.158903172269087, -2.164632639714791, -2.170301533369791, -2.175909884153526, -2.181457733244859, -2.186945131951032, -2.192372141575460, -2.197738833284465, -2.203045287972964, -2.208291596129183, -2.213477857698417, -2.218604181945441, -2.223670687314982, -2.228677501291119, -2.233624760256196, -2.238512609349278, -2.243341202324178, -2.248110701407144, -2.252821277154194, -2.257473108308178, -2.262066381655544, -2.266601291882384, -2.271078041429025, -2.275496840344144, -2.279857906139022, -2.284161463641952, -2.288407744852856, -2.292596988798116, -2.296729441385681, -2.300805355260443, -2.304824989659899, -2.308788610269614, -2.312696489077716, -2.316548904229416, -2.320346139882185, -2.324088486061576, -2.327776238517743, -2.331409698582666, -2.334989173028105, -2.338514973924291, -2.341987418499353, -2.345406828998980, -2.348773532545588, -2.352087860997898, -2.355350150811581, -2.358560742900938, -2.361719982501632, -2.364828219034513, -2.367885805970514, -2.370893100696644, -2.373850464383046, -2.376758261850672, -2.379616861438823, -2.382426634873475, -2.385187957136916, -2.387901206338708, -2.390566763587989, -2.393185012867107, -2.395756340906585, -2.398281137061439, -2.400759793188794, -2.403192703526391, -2.405580264571315, -2.407922874959720, -2.410220935348084, -2.412474848295957, -2.414685018150220, -2.416851850930851, -2.418975754218184, -2.421057137041678, -2.423096409770130, -2.425093984002994, -2.427050272462170, -2.428965688884976, -2.430840647918740, -2.432675565016998, -2.434470856337272, -2.436226938640470, -2.437944229191840, -2.439623145663526, -2.441264106038635, -2.442867528516542, -2.444433831418878, -2.445963433096782, -2.447456751839825, -2.448914205786547, -2.450336212836617, -2.451723190564618, -2.453075556135413, -2.454393726221115, -2.455678116919596, -2.456929143674278, -2.458147221194770, -2.459332763378801, -2.460486183235796, -2.461607892812036, -2.462698303117413, -2.463757824053761, -2.464786864344747, -2.465785831467310, -2.466755131584601, -2.467695169480230, -2.468606348493430, -2.469489070455523, -2.470343735627939, -2.471170742641763, -2.471970488438777, -2.472743368214018, -2.473489775359804, -2.474210101411225, -2.474904735993072, -2.475574066768009, -2.476218479385730, -2.476838357433355, -2.477434082387283, -2.478006033566443, -2.478554588086948, -2.479080120818146, -2.479583004340020, -2.480063608901962, -2.480522302382839, -2.480959450252276, -2.481375415532892, -2.481770558763716, -2.482145237964901, -2.482499808603736, -2.482834623561901, -2.483150033103999, -2.483446384847298, -2.483724023732715, -2.483983291996962, -2.484224529145812, -2.484448071928297, -2.484654254311959, -2.484843407459282, -2.485015859705248, -2.485171936536001, -2.485311960568644, -2.485436251532084, -2.485545126248996, -2.485638898618790, -2.485717879601585, -2.485782377203069, -2.485832696460290, -2.485869139428460, -2.485892005168749, -2.485901589737019, -2.485898186173535, -2.485882084493600, -2.485853571679111, -2.485812931671014, -2.485760445362625, -2.485696390593758, -2.485621042145657, -2.485534671736802, -2.485437548019522, -2.485329936577420, -2.485212099923609, -2.485084297499718, -2.484946785675686, -2.484799817750281, -2.484643643952387, -2.484478511442982, -2.484304664317818, -2.484122343610795, -2.483931787298015, -2.483733230302482, -2.483526904499481, -2.483313038722566, -2.483091858770202, -2.482863587412984, -2.482628444401497, -2.482386646474782, -2.482138407369354, -2.481883937828794, -2.481623445613869, -2.481357135513154, -2.481085209354199, -2.480807866015170, -2.480525301436998, -2.480237708635984, -2.479945277716915, -2.479648195886686, -2.479346647468361, -2.479040813915667, -2.478730873827886, -2.478417002965129, -2.478099374264013, -2.477778157853700, -2.477453521072307, -2.477125628483658, -2.476794641894429, -2.476460720371705, -2.476124020260853, -2.475784695203722, -2.475442896157116, -2.475098771411528, -2.474752466610179, -2.474404124768278, -2.474053886292575, -2.473701889001118, -2.473348268143314, -2.472993156420299, -2.472636684005534, -2.472278978565605, -2.471920165281209, -2.471560366868293, -2.471199703599384, -2.470838293325070, -2.470476251495643, -2.470113691182874, -2.469750723101985, -2.469387455633852, -2.469023994847329, -2.468660444521710, -2.468296906169252, -2.467933479057802, -2.467570260233498, -2.467207344543550, -2.466844824659097, -2.466482791098111, -2.466121332248416, -2.465760534390868, -2.465400481722559, -2.465041256380102, -2.464682938462890, -2.464325606056385, -2.463969335255416, -2.463614200187479, -2.463260273036042, -2.462907624063835, -2.462556321636181, -2.462206432244411, -2.461858020529252, -2.461511149304216, -2.461165879578918, -2.460822270582347, -2.460480379786103, -2.460140262927563, -2.459801974033008, -2.459465565440664, -2.459131087823743, -2.458798590213493, -2.458468120022177, -2.458139723065992, -2.457813443587883, -2.457489324280247, -2.457167406307565, -2.456847729328913, -2.456530331520395, -2.456215249597438, -2.455902518837043, -2.455592173100001, -2.455284244852982, -2.454978765190538, -2.454675763856953, -2.454375269267958, -2.454077308532327, -2.453781907473327, -2.453489090650046, -2.453198881378562, -2.452911301753023, -2.452626372666651, -2.452344113832590, -2.452064543804638, -2.451787679997800, -2.451513538708677, -2.451242135135713, -2.450973483399276, -2.450707596561581, -2.450444486646445, -2.450184164658911, -2.449926640604777, -2.449671923509939, -2.449420021439600, -2.449170941517281, -2.448924689943652, -2.448681272015211, -2.448440692142769, -2.448202953869765, -2.447968059890407, -2.447736012067657, -2.447506811451091, -2.447280458294567, -2.447056952073747, -2.446836291503406, -2.446618474554558, -2.446403498471412, -2.446191359788134, -2.445982054345434, -2.445775577306954, -2.445571923175509, -2.445371085809171, -2.445173058437170, -2.444977833675622, -2.444785403543058, -2.444595759475765, -2.444408892342945, -2.444224792461691, -2.444043449611773, -2.443864853050233, -2.443688991525820, -2.443515853293273, -2.443345426127392, -2.443177697336969, -2.443012653778496, -2.442850281869704, -2.442690567602916, -2.442533496558212, -2.442379053916426, -2.442227224471937, -2.442077992645311, -2.441931342495782, -2.441787257733528, -2.441645721731802, -2.441506717538863, -2.441370227889728, -2.441236235217752, -2.441104721666035, -2.440975669098647, -2.440849059111679, -2.440724873044128, -2.440603091988633, -2.440483696802011, -2.440366668115655, -2.440251986345745, -2.440139631703280, -2.440029584203963, -2.439921823677909, -2.439816329779188, -2.439713081995203, -2.439612059655907, -2.439513241942882, -2.439416607898214, -2.439322136433264, -2.439229806337231, -2.439139596285586, -2.439051484848340, -2.438965450498161, -2.438881471618340, -2.438799526510593, -2.438719593402727, -2.438641650456157, -2.438565675773258, -2.438491647404583, -2.438419543355940, -2.438349341595307, -2.438281020059619, -2.438214556661413, -2.438149929295334, -2.438087115844486, -2.438026094186671, -2.437966842200473, -2.437909337771199, -2.437853558796707, -2.437799483193089, -2.437747088900221, -2.437696353887196, -2.437647256157626, -2.437599773754818, -2.437553884766821, -2.437509567331356, -2.437466799640618, -2.437425559945940, -2.437385826562358, -2.437347577873051, -2.437310792333660, -2.437275448476507, -2.437241524914684, -2.437209000346058, -2.437177853557134, -2.437148063426827, -2.437119608930117, -2.437092469141582, -2.437066623238838, -2.437042050505886, -2.437018730336326, -2.436996642236509, -2.436975765828572, -2.436956080853381, -2.436937567173370, -2.436920204775297, -2.436903973772888, -2.436888854409376, -2.436874827059968, -2.436861872234219, -2.436849970578313, -2.436839102877259, -2.436829250057015, -2.436820393186522, -2.436812513479648, -2.436805592297058, -2.436799611147996, -2.436794551691964, -2.436790395740351, -2.436787125257976, -2.436784722364551, -2.436783169336086, -2.436782448606213, -2.436782542767454, -2.436783434572392, -2.436785106934803, -2.436787542930692, -2.436790725799252, -2.436794638943780, -2.436799265932521, -2.436804590499440, -2.436810596544963, -2.436817268136625, -2.436824589509698, -2.436832545067724, -2.436841119383012, -2.436850297197071, -2.436860063420957, -2.436870403135606, -2.436881301592092, -2.436892744211841, -2.436904716586802, -2.436917204479563, -2.436930193823440, -2.436943670722481, -2.436957621451461, -2.436972032455808, -2.436986890351464, -2.437002181924731, -2.437017894132071, -2.437034014099852, -2.437050529124076, -2.437067426670057, -2.437084694372075, -2.437102320032971, -2.437120291623727, -2.437138597282996, -2.437157225316576, -2.437176164196874, -2.437195402562342, -2.437214929216856, -2.437234733129096, -2.437254803431885, -2.437275129421502, -2.437295700556962, -2.437316506459271, -2.437337536910656, -2.437358781853737, -2.437380231390708, -2.437401875782482, -2.437423705447810, -2.437445710962385, -2.437467883057928, -2.437490212621253, -2.437512690693299, -2.437535308468161, -2.437558057292083, -2.437580928662422, -2.437603914226614, -2.437627005781115, -2.437650195270323, -2.437673474785492, -2.437696836563640, -2.437720272986427, -2.437743776579031, -2.437767340008999, -2.437790956085104, -2.437814617756143, -2.437838318109766, -2.437862050371286, -2.437885807902459, -2.437909584200286, -2.437933372895784, -2.437957167752768, -2.437980962666607, -2.438004751662979, -2.438028528896623, -2.438052288650059, -2.438076025332323, -2.438099733477697, -2.438123407744418, -2.438147042913405, -2.438170633886965, -2.438194175687517, -2.438217663456285, -2.438241092452011, -2.438264458049650, -2.438287755739053, -2.438310981123668, -2.438334129919232, -2.438357197952453, -2.438380181159709, -2.438403075585737, -2.438425877382335, -2.438448582807043, -2.438471188221843, -2.438493690091856, -2.438516084984018, -2.438538369565779, -2.438560540603810, -2.438582594962684, -2.438604529603593, -2.438626341583046, -2.438648028051592, -2.438669586252521, -2.438691013520585, -2.438712307280726, -2.438733465046780, -2.438754484420211, -2.438775363088849, -2.438796098825614, -2.438816689487271, -2.438837133013174, -2.438857427424026, -2.438877570820634, -2.438897561382683, -2.438917397367506, -2.438937077108851, -2.438956599015673, -2.438975961570924, -2.438995163330345, -2.439014202921278, -2.439033079041479, -2.439051790457941, -2.439070336005718, -2.439088714586765, -2.439106925168786, -2.439124966784068, -2.439142838528355, -2.439160539559705, -2.439178069097371, -2.439195426420681, -2.439212610867935, -2.439229621835312, -2.439246458775773, -2.439263121197984, -2.439279608665250, -2.439295920794439, -2.439312057254935, -2.439328017767595, -2.439343802103705, -2.439359410083962, -2.439374841577454, -2.439390096500663, -2.439405174816453, -2.439420076533094, -2.439434801703286, -2.439449350423174, -2.439463722831404, -2.439477919108168, -2.439491939474264, -2.439505784190161, -2.439519453555095, -2.439532947906150, -2.439546267617357, -2.439559413098806, -2.439572384795775, -2.439585183187843, -2.439597808788044, -2.439610262142009, -2.439622543827127, -2.439634654451717, -2.439646594654203, -2.439658365102321, -2.439669966492293, -2.439681399548056, -2.439692665020482, -2.439703763686593, -2.439714696348813, -2.439725463834217, -2.439736066993781, -2.439746506701659, -2.439756783854461, -2.439766899370546, -2.439776854189313, -2.439786649270509, -2.439796285593563, -2.439805764156893, -2.439815085977251, -2.439824252089082, -2.439833263543859, -2.439842121409468, -2.439850826769570, -2.439859380723002, -2.439867784383153, -2.439876038877380, -2.439884145346425, -2.439892104943819, -2.439899918835333, -2.439907588198412, -2.439915114221619, -2.439922498104104, -2.439929741055061, -2.439936844293220, -2.439943809046315, -2.439950636550589, -2.439957328050300, -2.439963884797220, -2.439970308050168, -2.439976599074540, -2.439982759141831, -2.439988789529200, -2.439994691519010, -2.440000466398402, -2.440006115458858, -2.440011639995778, -2.440017041308082, -2.440022320697781, -2.440027479469602, -2.440032518930593, -2.440037440389734, -2.440042245157573, -2.440046934545856
